2759 10361 7 104
7969 11289 8 66
5276 8081 4 34
6065 5433 63 514
3592 5846 5 82
8263 10318 5400000 254
2748 5941 4 24
3348 3754 2 26
7025 5971 9 127
85 3872 15 120
4823 7606 28 401
3026 5211 8 79
5174 2170 5400000 7
4177 10577 10 82
7437 9857 10 68
10251 6645 6 76
4412 4487 5400000 21
9180 975 1 2
3356 5979 6 75
4346 7914 26 266
3292 11325 5400000 36
5906 2352 5400000 102
9752 5842 1 22
10422 10171 5400000 94
3335 9769 3 48
6001 2506 22 83
3414 2777 9 119
7838 3194 8 43
6425 880 24 36
7947 184 22 88
8114 3076 15 209
8570 9825 5400000 28
409 6300 19 146
2718 3160 13 64
3138 5838 5400000 238
3241 9615 10 107
8777 7717 25 112
6129 1042 31 110
9557 4430 2 40
1918 485 5400000 109
5652 8730 4 65
2794 2440 11 96
954 4875 8 121
8485 10991 9 98
3888 4391 5400000 177
5278 2669 2 14
9112 10183 5400000 33
10512 2977 5400000 36
5018 874 5400000 68
11202 2331 4 64
11102 8342 5400000 58
5295 6184 5400000 17
10847 1744 16 101
11167 5496 14 48
736 5525 5400000 42
10689 9293 11 136
4222 3070 9 47
6356 8826 5400000 77
3039 9983 5400000 458
5348 9253 10 144
7628 8971 15 190
3576 5941 5400000 38
9450 2605 5400000 102
6678 8162 5400000 22
4430 9557 5400000 40
10871 2991 1 22
2454 5631 9 35
11222 9184 5400000 19
10056 764 41 302
3951 1699 13 182
1111 11253 20 194
3429 6086 5400000 97
10259 9153 8 114
3261 8143 5400000 22
3000 10665 9 93
187 11099 12 98
5262 4201 1 8
2527 61 5400000 8
488 11325 2 21
7679 4307 17 79
1766 442 5400000 279
7498 7097 5400000 141
190 10275 5400000 133
4130 433 5400000 94
3086 2959 4 65
681 4016 1 3
3988 6622 5400000 100
5551 1259 2 40
7532 3018 1 18
1885 3272 66 833
6862 904 5400000 1020
11247 4356 5400000 53
6760 4766 1 21
137 5209 2 28
4884 7226 5400000 175
586 1644 1 17
7387 5779 5400000 151
10370 10832 11 91
6964 4968 10 85
4909 4069 14 147
8039 6807 2 22
8084 5359 2 19
3030 5680 5400000 15
6057 9179 5400000 204
245 3964 38 194
5384 1464 21 105
8178 6623 2 16
10230 5223 5400000 112
771 9872 4 51
1021 11227 5400000 109
9249 955 2 29
6231 11130 1 4
10198 3130 5400000 141
105 2198 15 162
10265 5764 5400000 30
10361 1088 6 23
6828 773 5400000 60
10920 10372 51 305
4825 5621 14 119
2042 4740 5400000 20
11307 3023 48 187
9219 10631 26 184
2402 2177 5400000 35
5581 8439 6 56
5993 3635 5400000 25
5010 9183 5400000 61
7981 8817 5400000 163
2340 2779 5400000 11
10536 5314 21 205
7837 846 20 108
7192 4481 4 66
9082 3864 14 81
10397 4963 5400000 153
9614 5546 5400000 8
9451 8102 5400000 278
2970 8576 16 134
6663 5839 1 24
2286 1083 1 12
5463 5175 3 29
6293 9623 5400000 52
3988 2383 6 50
4587 9684 5400000 153
7529 8281 8 84
2948 10747 6 48
9988 2939 14 129
5139 4751 5 53
5833 3022 5400000 24
6105 906 5400000 21
2343 1438 5400000 122
7047 9445 5400000 172
9871 8083 5400000 146
6131 9916 13 91
5211 926 5400000 21
3221 9079 9 77
2535 189 7 80
7024 9431 4 61
5514 10644 7 88
2406 3994 10 50
6412 3541 5400000 411
8221 1899 4 47
1048 5612 112 313
5011 1042 5400000 85
10383 8282 5400000 58
11210 8812 13 71
579 6194 2 37
2784 473 5400000 43
3616 7411 5400000 322
10249 8888 5400000 36
763 4189 5400000 244
9904 1035 3 39
2499 5304 14 199
273 5215 12 135
11202 5520 29 197
10467 10831 1 13
700 5678 157 219
2438 5999 5400000 222
4345 5817 5400000 12
9725 2330 14 161
8553 341 5400000 93
396 9974 36 365
1505 2918 5400000 107
5405 6297 1 7
5136 7153 5 22
10508 5642 5400000 161
4236 9865 9 33
10800 195 36 385
626 199 9 128
6988 5575 7 91
5635 3607 5400000 10
1753 4114 5400000 38
6187 10114 6 71
8701 8471 4 55
2472 10955 9 136
7591 4153 4 62
136 7891 5400000 82
7573 8553 2 29
3485 2945 4 55
4799 1382 4 48
3607 5635 1 10
5058 6433 5400000 115
5235 9287 17 174
9096 11169 22 211
9727 2499 5400000 83
2595 7962 20 97
3667 9320 16 124
7846 2943 40 558
8195 10953 5400000 386
6793 7936 32 44
6986 6952 19 115
8418 10226 29 287
4792 3094 7 33
6310 7011 2 21
9670 5258 5400000 17
10780 7398 6 84
395 6646 53 175
8218 5785 33 196
6168 5956 2 23
2616 2261 24 185
10829 7049 5400000 89
1051 4004 7 55
2294 1377 4 47
9129 2540 18 166
4128 4169 33 237
8814 9123 12 177
2251 3963 4 58
1816 5250 14 126
7029 10142 7 54
4661 10174 6 57
3215 7067 5400000 59
2541 4127 5400000 98
2847 9976 55 249
11306 10607 12 97
5372 1560 5400000 152
10574 2154 5400000 130
2133 10164 6 80
9798 4858 3 15
8583 908 5400000 239
5637 4645 5400000 58
1328 3943 7 75
2156 1196 5400000 56
8603 8850 3 37
8292 10658 5400000 175
2084 8556 5400000 440
5582 5653 5400000 29
4636 5427 5400000 88
5936 9505 11 72
11044 2421 3 42
9779 9023 5 60
6569 9614 3 29
2475 7953 6 54
2080 2533 25 355
8694 5535 31 235
4759 7773 13 126
4964 6086 5400000 180
10846 2919 5400000 243
8863 8774 5400000 75
1453 4163 27 332
5682 5858 5400000 89
6784 7218 9 120
3278 4833 1 10
4765 439 36 379
3711 3298 3 26
9420 2575 5 29
6237 5470 7 84
10810 2409 5400000 43
9272 896 5400000 31
4422 10245 22 99
4517 663 1 6
3142 332 6 90
9990 6675 18 135
1079 9869 19 273
5951 3623 5400000 275
394 11152 5 78
5282 6870 6 96
6224 6714 5400000 233
6551 4158 29 78
1586 1952 16 66
4896 1641 2 30
10885 4444 16 106
2813 3398 5400000 126
7758 9334 15 57
5092 609 4 48
1422 6850 3 43
1373 784 5400000 63
10434 11106 5400000 154
8463 3582 3 35
3444 4555 18 139
10254 4110 35 291
10072 8775 5400000 78
4983 3937 10 134
10038 7421 5 65
1849 8076 1 15
5703 6750 5 78
606 4705 5400000 65
1692 6848 11 147
948 2074 50 209
3070 11053 5 70
6234 7035 5400000 338
9936 6724 5400000 590
6889 268 5400000 51
916 7351 5400000 58
9056 7693 3 42
2047 2426 8 32
23 7939 2 41
1899 6797 6 54
3832 2064 5400000 65
2283 800 18 123
9715 10411 11 114
8665 1343 5400000 26
3169 1606 5400000 343
2991 10871 5400000 22
483 11294 8 122
1448 3818 47 441
7471 3072 5400000 92
6801 9163 12 118
4063 10074 2 17
5353 3820 14 123
7522 10899 11 124
3849 2663 5400000 145
8386 2971 11 165
8816 5696 5 67
2889 8506 5400000 93
10170 8492 9 131
1643 4165 5400000 69
604 4918 12 114
3601 7759 5400000 23
8316 1704 20 106
707 3350 3 44
8557 9654 5400000 330
4475 1652 5400000 21
7841 2864 5400000 140
7260 2819 2 19
2143 9109 67 113
7666 3635 9 106
10280 7921 13 126
2449 9919 5400000 109
7568 6033 5400000 229
3769 8673 3 40
2867 2995 23 224
10890 7087 5400000 152
8723 1630 3 24
7108 4585 5400000 64
4890 379 5400000 158
1372 514 5400000 40
4069 7400 3 49
10018 4389 5400000 358
9757 7147 5400000 84
2638 6791 20 202
1587 9803 1 3
4172 5914 29 207
9602 7261 5400000 51
6538 4601 7 106
7904 11164 5400000 40
10663 10013 1 25
9469 679 5400000 131
2694 4709 5400000 54
464 8381 1 23
1202 1301 5400000 46
8177 3894 6 39
2313 3236 2 30
11217 8929 5400000 95
2451 4777 9 84
8141 8853 10 139
10654 2105 11 86
674 521 5400000 15
6835 4851 5400000 225
3784 7717 5400000 147
2825 7849 12 167
4559 8502 24 248
3614 11011 14 146
9893 1771 2 30
5117 10215 4 67
5417 3423 8 89
4267 7444 16 147
3476 6922 63 88
7236 6954 5400000 119
10610 6209 73 105
4295 5815 19 139
3304 5579 10 40
3839 58 5400000 95
734 3136 8 83
7450 8483 18 134
535 11263 5400000 74
1152 204 10 110
7663 11245 40 116
5477 8233 2 23
5161 10441 5 65
10539 3863 22 262
9593 243 19 123
4334 6939 4 51
9826 5822 5400000 237
2116 7136 5400000 202
7387 592 7 83
4466 2282 7 100
10489 8505 14 174
4364 8246 9 108
1153 3775 5400000 102
8194 5967 5400000 205
9275 10916 1 11
5668 266 5400000 21
10182 1379 16 223
344 6418 5400000 65
4665 244 48 626
17 4269 5400000 50
7943 6783 85 199
3700 5785 11 88
518 5953 11 164
6400 1304 5400000 53
2793 8014 5400000 200
7974 5734 5400000 4
6870 3350 5400000 110
9584 1365 20 94
7551 4051 5400000 33
6598 5791 5400000 114
3913 10504 25 112
1210 8061 8 65
7802 6865 11 161
5101 10181 5400000 112
3504 6164 5400000 49
7412 8631 5400000 107
3604 6160 5400000 111
1052 7884 1 26
781 9150 7 72
371 2043 5400000 8
8219 8764 3 37
4878 1180 5400000 187
5130 4427 4 21
4936 3549 5400000 222
3311 6254 82 192
1360 10534 5400000 76
7838 10170 15 147
2064 8781 2 22
1758 1040 5400000 78
7073 11031 8 52
3823 3771 15 186
3026 3129 5400000 81
5241 11192 10 140
7889 5988 5400000 91
5185 5656 6 78
1957 2297 5400000 114
2201 3728 5 39
4243 6908 1 16
1160 7423 2 40
915 449 21 268
3126 6390 5400000 102
8225 5934 5400000 234
812 2808 3 41
1569 4227 5400000 159
6356 2823 16 111
5299 52 5400000 106
4063 2051 6 93
6485 9315 16 70
5397 4146 13 185
3245 9094 76 106
8597 4146 11 116
4733 4463 37 223
6692 7338 5400000 11
5490 10129 5400000 104
4312 4816 17 159
3373 6104 5400000 110
8181 120 6 47
3797 744 22 189
4072 4321 2 26
9189 10497 18 109
7324 6877 27 151
1951 5119 5400000 72
8627 6535 16 143
2440 2545 5400000 24
1539 567 3 48
8319 3418 2 26
4853 4824 25 228
2274 3776 5400000 14
6678 2959 10 71
6865 5794 17 24
9656 10864 12 137
8336 9761 5400000 37
3674 2103 5400000 37
4776 4425 5400000 135
6041 9413 9 84
1648 1692 7 107
4149 11248 4 55
8970 4485 8 119
5168 1620 30 85
2522 6181 5400000 81
3867 9627 1 13
3910 6641 5400000 29
4942 0 5400000 277
5201 1749 8 83
1056 9429 10 95
8504 7975 10 94
9393 4869 5400000 117
1159 8394 26 116
378 3839 2 21
4666 1168 5400000 11
5398 9431 5400000 35
8549 2648 3 35
519 3329 1 15
5142 2654 4 68
6308 6613 5400000 35
9951 1103 47 97
6926 5755 2 22
11302 573 2 36
6444 6975 97 134
8773 5940 5400000 36
3085 1391 5400000 171
3368 1341 3 38
860 7040 1 21
8200 6568 5400000 78
6988 8466 5400000 178
10145 6794 5400000 47
5116 3175 74 253
3060 6168 5400000 143
3936 5077 5400000 233
829 7463 5400000 109
11176 1047 5400000 42
6796 6206 7 103
8204 6619 7 61
9696 7163 5400000 67
6014 9901 5400000 26
6542 9492 14 205
11076 3395 5400000 88
5460 147 1 13
3972 416 5 74
9000 330 11 68
8168 6994 5400000 109
6857 9570 5400000 200
10963 4717 5400000 83
7756 3657 5400000 92
3326 2917 7 52
10970 2242 7 61
10737 1126 2 27
2828 5201 35 173
5009 2685 5400000 266
9044 10873 5400000 23
1745 1903 5400000 136
2448 8739 11 52
10378 8896 12 77
5319 559 5400000 66
10996 945 10 108
6481 5383 68 101
2552 8295 5400000 160
5311 9745 13 182
4288 3094 5400000 218
9290 4241 17 129
2369 9365 6 53
4771 7343 10 142
4078 549 22 182
4692 7061 5400000 154
4398 7233 28 179
9082 6296 5400000 124
6292 3185 5400000 183
1764 9655 5400000 101
5017 6119 1 8
10570 6872 5400000 246
5949 3589 30 170
9108 3341 18 62
5940 5193 5400000 193
9652 5151 16 114
2377 1455 5400000 87
10428 10794 1 9
7601 9744 8 82
5279 57 5400000 51
4796 8778 5400000 83
3094 4288 20 218
6084 9807 5400000 8
9858 3619 5 48
1906 11010 5400000 170
3958 2232 20 231
9223 6883 5400000 124
6832 8981 17 186
5431 5837 5400000 36
11117 9154 5400000 194
6816 2973 14 62
4853 1911 1 7
3948 7402 2 30
6655 3901 2 28
8805 9193 4 65
5664 8511 5400000 820
10952 816 11 112
9440 10475 5400000 52
8820 4813 5400000 172
9185 1603 10 109
7812 10226 1 21
9303 7832 12 109
2139 7593 5400000 207
7367 5948 10 148
1561 5361 5400000 772
10727 10435 79 110
6957 8480 13 185
3796 4159 125 255
5815 11196 7 92
2153 10030 35 143
1654 1397 3 32
493 8288 5400000 86
10960 8692 5400000 23
2261 5186 5400000 35
9555 1151 5400000 5
3920 9072 5400000 74
8039 3472 5400000 430
3548 2195 5400000 221
7931 5949 5400000 471
1452 503 5400000 229
120 8181 6 47
994 5948 1 2
757 11159 5400000 28
1848 4864 9 28
1646 926 4 52
7868 7269 5400000 178
1847 6996 5400000 74
11227 5890 5400000 68
9035 8780 5400000 228
3225 5770 5400000 137
2508 10364 3 45
9944 2811 5400000 46
11163 11093 1 1
2141 10260 14 115
7008 5203 1 18
10965 11315 15 147
2101 4617 5400000 117
1321 8960 4 56
6486 10105 8 112
10145 7630 11 112
6961 6379 15 217
6920 10310 5400000 22
1845 6056 3 51
4176 6428 143 201
7821 9687 5400000 53
11124 2639 61 217
6902 3407 5400000 36
4661 2761 6 66
3197 8371 5400000 129
179 9223 5400000 12
6829 5657 24 214
9986 2041 13 193
105 9733 5400000 63
5968 4269 9 90
5066 8951 7 46
457 7837 78 312
9173 333 15 110
1959 7834 22 310
4647 857 5400000 35
3265 7922 139 235
428 8339 123 171
9454 865 3 54
2939 7368 5400000 15
5033 1630 5400000 313
8773 2696 5400000 25
5452 3836 1 8
9247 4539 4 58
8657 7374 34 128
5486 10153 5400000 335
1537 9956 3 34
10373 3950 1 14
2617 3123 1 16
3474 4445 20 284
4652 8137 15 113
6750 10974 2 28
9255 10332 28 392
2600 3638 19 206
6872 9810 10 138
742 6479 1 7
8769 5929 11 125
7476 3899 5 62
3711 11190 4 35
4232 9380 5400000 11
3413 4643 5400000 97
1324 1714 4 62
3942 9635 5400000 100
9006 1287 5400000 270
8055 9517 122 169
8397 716 10 130
5828 7763 5400000 14
5643 6708 5400000 216
10853 9136 9 75
5482 9014 7 89
4924 7649 5400000 11
6839 1534 5400000 30
1683 265 34 290
3171 1102 12 96
4217 5711 40 164
3630 10146 5400000 56
11046 5401 5400000 154
10050 3120 9 82
5519 3362 1 16
10981 10991 7 47
4453 2749 14 71
4335 9106 5 80
1611 5027 5400000 295
104 5328 5400000 190
6254 9300 14 44
900 10992 5400000 211
8986 1035 5400000 14
2822 10820 5400000 99
6098 8297 11 81
10089 6097 5400000 136
5519 10730 2 25
2740 1941 5400000 74
3726 1316 12 168
7404 452 7 101
2895 989 5400000 44
8614 5846 5 62
4863 1542 3 32
8365 6141 3 43
4557 7028 27 244
6990 5925 2 35
9702 9731 142 603
2168 7626 4 46
10478 8963 12 102
10996 9239 5400000 58
2904 5994 5400000 82
2857 9226 38 358
3338 10262 2 39
9702 9477 5400000 803
5376 6736 5400000 287
5962 9048 1 6
8060 561 8 112
10300 6264 5400000 80
10561 4730 5400000 111
10954 7718 5400000 25
4173 9232 5400000 237
3442 3401 5400000 97
10340 699 18 148
10205 654 120 433
10615 548 84 174
5957 1905 9 93
5408 2412 5400000 33
5966 1956 5400000 63
474 6576 5400000 70
9821 1145 2 16
9109 8845 5 40
3287 6451 8 87
2241 10173 5400000 14
6202 10248 8 80
9746 6572 21 234
8012 488 12 151
587 2172 5400000 135
9682 2835 5400000 27
3080 8887 9 127
504 3527 14 50
7891 8419 5400000 132
4677 2102 5400000 280
5355 9599 1 17
5133 2693 6 72
7757 2089 5400000 226
5473 8437 28 211
7421 4768 3 54
5027 5451 2 39
10184 2290 5400000 17
2639 6999 3 44
2399 1053 84 195
5370 1075 8 80
8298 7797 12 171
3059 1745 7 86
7325 1849 1 18
2598 1504 5400000 19
2670 9030 5400000 152
1127 5859 15 194
3369 1091 16 132
7427 792 12 131
92 176 5400000 42
4294 5439 7 91
3682 8093 9 93
5124 3760 10 96
412 1015 4 63
4194 5435 5 51
10832 6008 86 180
6170 11287 102 548
3602 8891 16 122
9691 7376 60 383
1104 4631 17 166
4043 5437 2 41
2923 440 5400000 93
11346 8937 1 16
10773 5401 66 240
4205 3899 5 44
9074 4775 9 86
3904 8800 15 134
9780 10579 5 49
8839 4993 12 155
6379 4772 4 44
2856 1917 14 207
7698 10907 5400000 133
8688 7454 12 106
5143 10197 3 19
526 8863 5400000 91
9593 8631 4 48
7788 7586 5400000 459
10458 11196 4 42
9184 5306 4 25
705 1936 2 37
10919 7627 5400000 19
1301 1202 3 46
6274 10501 5400000 104
5362 2431 11 124
953 4000 15 125
149 9123 5400000 38
5716 1216 3 31
1585 9454 7 40
10504 3463 5400000 168
2365 933 7 35
7208 7506 12 121
8116 4770 1 14
9605 9200 5400000 86
5114 8564 11 128
8023 9486 5400000 49
4403 3737 10 76
2558 9562 20 197
9197 1825 10 129
6892 1012 5400000 160
8793 7603 4 57
10660 9479 21 170
2547 6718 5400000 177
3768 5743 3 49
10845 3627 5400000 118
6671 2246 12 154
1234 8607 5400000 77
2482 3809 5400000 17
4644 10314 10 97
4569 7002 4 55
6648 8316 4 48
1641 4896 5400000 30
7721 1059 5400000 133
10274 9410 3 34
7832 6167 19 185
3176 6686 5400000 76
2662 511 5400000 106
10671 5378 2 22
4915 8744 19 187
10574 1300 6 96
3547 8628 5400000 129
9879 6900 5 67
11343 2885 5400000 146
4895 8068 5400000 77
7233 7113 11 75
5407 9422 46 273
2266 1931 5400000 98
614 6038 11 155
855 10265 5400000 83
7931 3254 5400000 70
10083 411 5400000 58
6541 10910 82 158
6586 5195 16 105
894 4769 20 51
402 804 5400000 70
16 10318 10 151
3777 1366 24 289
9319 3881 5400000 211
6768 1225 4 64
5855 5047 10 62
6960 3624 23 265
7717 3784 10 147
5044 10558 5400000 116
3043 149 11 163
7680 3655 5400000 210
3021 779 3 27
2630 1627 5400000 147
5616 8788 5400000 184
8220 8702 12 89
5659 1979 5400000 8
1126 656 5400000 78
8264 1097 5400000 221
8366 2266 5400000 110
3812 2085 5400000 169
5849 10669 5400000 278
2701 10876 5400000 52
7269 8680 5400000 9
5436 8350 18 145
4760 2353 11 141
571 11187 15 220
521 10207 20 259
7605 9641 33 209
11342 1867 5400000 21
7817 9849 8 100
10774 1659 4 27
8259 3664 7 24
546 6547 5400000 142
3236 5447 5400000 255
1458 6897 5400000 128
10611 9243 5400000 115
8480 6957 5400000 185
1963 10896 1 7
10395 9742 5400000 232
9524 6537 5400000 116
2281 3967 5 49
1342 315 5400000 33
11114 9886 5400000 68
2393 1396 9 53
10449 5510 5400000 115
9372 5714 5400000 199
5107 7268 6 74
1010 2981 55 133
10418 1242 5400000 33
10313 10868 5400000 72
10630 7633 18 121
9696 9080 10 105
7513 4713 5400000 131
606 9008 1 24
1753 118 6 85
2616 6918 5400000 119
2064 3832 4 65
4894 7323 5400000 38
5782 43 4 55
1540 1995 5400000 78
3938 2667 10 104
2812 8249 5400000 241
208 10749 15 124
4408 8665 5400000 240
9793 8336 29 180
4054 80 5400000 26
8819 5335 5400000 145
7770 10060 6 77
7308 9071 2 38
7426 2615 14 73
1572 2846 10 121
8124 10208 5400000 59
6934 3243 6 43
7737 3853 5 57
11255 10469 5400000 37
5388 10465 2 23
5654 2261 5400000 129
6770 9673 7 89
6750 5703 5 78
9566 4239 6 85
10589 3502 1 8
9468 6092 5 39
1992 6422 24 283
2017 4720 25 221
8726 6929 5400000 193
1817 5278 3 19
8229 3962 4 57
9827 11347 5400000 96
1632 6307 10 68
3205 5596 5400000 38
553 9937 5400000 107
9204 10028 16 160
6217 1484 15 125
10195 4937 5400000 28
5496 10680 5 82
7722 2214 10 112
9837 4020 14 125
89 580 5400000 81
2004 3871 5400000 71
3279 4847 5400000 180
6229 5250 4 33
677 2603 5400000 107
7021 5210 5400000 50
10453 5104 5400000 164
3860 4886 7 58
8191 4399 11 164
3757 1590 7 97
5328 10185 5400000 64
5024 4573 3 40
8989 4095 12 168
7006 4338 1 22
3299 5059 1 21
2096 11305 5400000 138
3160 4411 1 7
9274 4058 5400000 230
1404 7531 5 75
9281 6968 5400000 101
9689 4531 5400000 57
1395 8192 21 282
765 417 2 29
3490 9861 1 10
10325 1830 5400000 84
10952 5381 24 335
8926 1288 5400000 67
8550 7839 5400000 124
3716 2388 4 47
11246 3954 5400000 57
7037 7983 7 73
8113 2135 22 129
10037 6352 5400000 147
2777 3414 5400000 119
11173 775 9 96
1791 8716 5400000 41
5408 4480 5400000 101
9598 6225 5400000 99
410 5529 5400000 48
15 8238 5400000 495
6706 2577 4 63
8945 10594 12 147
1186 4402 5400000 79
1029 10562 15 101
2757 8047 5400000 72
5132 9793 4 48
3096 10962 5400000 25
8277 2358 6 48
6345 6824 19 192
8921 4654 5400000 15
7318 7151 5400000 108
3558 10102 5400000 131
4077 1173 5400000 197
8334 3362 5400000 144
7307 10613 3 31
9141 5111 5400000 67
3581 8108 4 61
1940 3167 2 21
562 7972 9 97
2791 5491 19 157
6570 3379 5400000 24
367 10483 2 20
3361 5108 4 17
7289 9202 36 251
4415 4226 5400000 282
5002 5401 5400000 155
8332 543 24 320
8201 10959 5400000 80
2639 4990 7 31
4232 5242 1 14
5013 9086 14 143
9823 2764 1 15
9201 5098 5400000 83
2050 7689 11 115
2657 9977 7 55
3692 4640 2 27
8377 10184 5400000 77
3494 1790 1 8
6956 242 5400000 170
5374 1037 7 63
6194 390 5400000 13
2387 6980 5400000 64
2331 11202 5400000 64
5711 4198 3 29
8618 1249 5400000 118
6600 6669 5400000 370
32 5233 5400000 98
6647 4192 5400000 46
10359 10523 5400000 47
8171 10346 5400000 230
6238 8140 5400000 9
7724 2855 17 78
11310 6326 5400000 35
3487 6153 5400000 20
3825 1514 4 67
978 9010 7 104
9247 344 5400000 135
3192 8641 12 67
9737 3578 9 97
6518 2637 5400000 68
10467 6188 27 156
9085 2473 1 11
3773 9233 5400000 19
1254 2993 10 33
3040 9321 16 54
10004 3902 1 24
7852 3778 5400000 88
1983 1456 4 22
1605 6252 3 26
4418 3166 19 99
10983 3760 6 76
10547 10026 5 62
4534 2257 7 67
8052 7852 22 112
3461 10011 5400000 78
5149 4597 5400000 113
9767 8004 20 133
8975 3563 5400000 130
4800 8815 5400000 48
8586 8265 5400000 84
3809 9075 5400000 235
2238 1193 5400000 22
10390 8957 5400000 71
9760 304 1 15
4684 10804 5400000 19
9817 6742 36 282
506 1001 5 49
6614 8706 5400000 207
6812 9239 5400000 90
3447 2859 10 64
6577 3221 19 132
9863 10209 11 47
7619 4881 5400000 27
10453 7188 44 592
4679 7837 15 105
5797 9066 5400000 38
6914 270 6 19
8690 10480 5 59
2620 4669 3 42
3214 10581 20 176
883 6921 3 17
4573 7306 5400000 151
8578 3032 5400000 69
1928 4265 5400000 119
5730 2151 2 26
8327 4070 13 100
7739 3695 10 142
4402 1354 5400000 68
656 1126 9 78
5945 8624 13 101
10355 8800 6 59
8076 537 29 253
10594 2865 21 145
10851 5644 5400000 19
5235 9837 9 112
6584 2923 5400000 116
79 5836 5400000 145
622 7001 5400000 269
8701 4996 7 85
11159 757 4 28
2849 8632 13 145
1157 7341 5400000 72
8770 10816 51 134
152 9808 5400000 66
5989 4688 11 72
4305 10666 18 162
4775 9074 9 86
6179 5721 1 21
7891 136 53 82
4778 5294 5 65
8021 1860 1 9
8734 10984 3 45
9410 9809 17 240
7103 6061 18 214
4918 3607 22 226
9992 5573 5400000 253
8570 6685 5400000 268
1459 10680 15 152
9089 10762 5400000 106
6231 1515 5400000 107
8367 5283 6 36
980 2580 5400000 66
1885 600 5400000 55
3619 9858 5 48
4551 3892 5400000 57
11205 7124 5400000 61
3957 6477 31 213
3943 5078 7 39
5832 1841 2 30
1178 180 5400000 20
6504 10296 16 182
8981 5050 1 13
9064 1955 5400000 72
6431 11307 10 93
1464 5384 21 105
10698 4852 44 177
8052 9170 5400000 130
10787 3714 15 166
3267 7623 4 58
5976 6701 44 617
9793 6648 7 53
7806 9482 5400000 116
6798 2021 5400000 32
522 2020 17 69
11174 6783 5400000 81
4100 1697 1 10
7119 4440 7 67
7876 3343 5400000 91
11171 9830 5400000 204
10861 5490 5400000 60
11344 3096 5400000 40
577 4778 14 151
1191 9625 4 50
7851 8667 5400000 25
7586 3390 5400000 39
10280 3687 16 26
9370 8177 1 18
8811 9892 5400000 182
7121 2677 8 105
1699 8967 16 205
5746 7488 5400000 23
4906 5368 8 118
3173 10334 5400000 136
3200 9206 5400000 82
1607 2004 5 71
3658 6433 26 117
11314 5172 9 115
4712 4583 11 126
10644 5514 5400000 88
5881 5495 5400000 17
11067 5650 1 14
7151 7318 13 108
467 677 5400000 320
6555 8880 5 59
10390 9911 16 93
4286 3383 19 27
10713 2119 6 41
9289 3190 5400000 43
743 6191 7 87
8241 10324 8 76
2950 845 7 44
10613 7307 5400000 31
11013 537 5400000 327
11085 8732 9 125
264 4564 1 23
5450 10339 5400000 31
10099 598 8 81
9346 1781 8 103
6670 2324 14 86
3437 3814 35 238
9248 2339 2 35
7233 10911 6 72
6488 9923 8 111
2482 5334 15 124
10698 5634 5400000 122
5045 8599 11 131
1001 5165 1 16
2886 5344 34 48
2182 3497 70 238
3453 10370 1 25
2720 6130 5400000 15
4305 7642 21 125
4874 11069 5 77
9283 10456 5400000 145
7909 4810 8 86
5523 1066 15 170
697 10113 39 404
2793 611 112 371
2478 7399 10 55
1364 5513 5400000 114
4664 8977 3 24
6926 3227 5400000 59
1290 9575 5400000 28
8439 4117 4 52
10658 8292 14 175
3373 2138 5 62
1053 2399 5400000 195
6937 6603 29 187
9672 5626 9 97
4616 2099 5400000 142
6742 9191 5400000 102
4692 5100 1 8
9159 9231 41 173
9037 5648 5400000 4
581 2753 2 30
5932 2534 6 72
9348 8885 5400000 150
4092 6576 29 212
152 4414 40 235
1850 1397 1 22
361 10148 2 34
7731 7222 5400000 74
9989 2664 14 92
7361 7828 1 14
2674 5153 5400000 49
238 1072 15 78
7389 8591 7 94
5610 6502 14 118
1870 9452 1 13
2993 1254 5400000 33
1462 5135 8 79
1924 2293 13 152
560 2641 6 65
144 8670 5400000 590
6754 10211 5400000 62
7438 6567 1 26
10669 3748 12 46
4567 10065 35 479
1598 1245 6 70
2627 4449 5400000 15
9751 2468 34 185
9829 1729 5400000 119
1196 2641 5400000 142
8253 5209 20 137
1175 517 5400000 242
11268 5085 69 157
11098 3223 3 42
5429 10917 5400000 84
10930 1751 5400000 38
176 354 35 394
9711 5288 5400000 52
5807 6532 5400000 80
11038 2833 5400000 178
9315 8059 5 73
2450 8945 17 98
7736 8299 47 468
8625 11204 5400000 13
4238 9377 12 175
782 8528 5400000 146
5389 3156 7 104
9560 9772 5400000 295
6954 7236 18 119
221 67 5 78
7980 10126 5400000 156
5001 9824 28 273
4707 3555 5400000 32
586 3347 5400000 32
331 9785 5400000 134
1205 7996 5400000 194
8510 735 3 45
440 2923 14 93
1832 2573 7 29
4332 5382 17 110
6072 8042 6 58
133 2879 5400000 91
5105 10589 5400000 152
4892 103 2 16
10187 9062 9 116
4123 2734 9 110
5816 7614 319 742
11184 6330 5400000 51
1775 7431 11 117
5427 4636 6 88
7155 5494 12 138
5042 119 2 23
3529 6128 12 60
7358 2755 4 55
5790 5232 12 93
6730 318 5400000 145
3937 6333 75 138
700 6878 5400000 96
8956 6740 1 13
3672 3686 5400000 49
8630 7112 25 197
8073 7913 22 152
5841 2894 3 38
5829 6312 5400000 76
10411 4435 12 92
6374 352 12 39
2024 2773 37 167
918 1679 5400000 127
297 1408 5400000 82
354 176 35 394
909 8030 13 182
857 5320 5400000 7
9334 2995 31 249
7610 10871 3 38
1534 9199 52 228
6359 4417 1 17
